user_id,d,D,perceptibility
A25UZ7MA72SMKM,3,84,0.00510204081632653
A3H4OJXYRCVGNN,3,30,0.00510204081632653
A1CPJEZRLVKJOS,3,53,0.00510204081632653
A1ZUKHV6VPLFXL,3,26,0.00510204081632653
A2QZVW56O4WSBT,3,198,0.00510204081632653
A3020RRTM6JGMT,3,169,0.00510204081632653
A2T110FW5JH644,3,4,0.00510204081632653
A1Z2GBQXPAAPMN,3,30,0.00510204081632653
A368INKWDUYHMK,3,56,0.00510204081632653
A1XGF4JOW5ZYIV,3,61,0.00510204081632653
A1DYMH30TSRONY,3,47,0.00510204081632653
A3C1IS2BU07QNO,3,4,0.00510204081632653
A1GQAKL9CGQLP1,3,115,0.00510204081632653
AODKUG6FAKD2Z,3,35,0.00510204081632653
A1VDI1GQKNVA7U,3,20,0.00510204081632653
A21J2GQ3F5XZGE,3,14,0.00510204081632653
A22SOYVLTQU7YZ,3,26,0.00510204081632653
A3Q86MZSVUUAD8,3,266,0.00510204081632653
A1PDWD4KCP1ABG,3,24,0.00510204081632653
ABGF1DDKGW17K,3,28,0.00510204081632653
A29IQJ4YEYKFUX,3,26,0.00510204081632653
A1VYPHB5JUZ1AO,3,3,0.00510204081632653
A1QKQV0FSIFPCN,3,17,0.00510204081632653
AYEF6BIL5YBWO,3,42,0.00510204081632653
APTVNT7U6RZC3,3,21,0.00510204081632653
A2TKYQ8QP1I6VB,3,5,0.00510204081632653
A303U1MOXG5R1F,3,50,0.00510204081632653
A1VU9PO0DFO74X,2,42,0.003401360544217687
A3VIOCJZ22JZXT,2,39,0.003401360544217687
A1IPJWND6PLMXM,2,178,0.003401360544217687
A3GWEIAL82JG6O,2,24,0.003401360544217687
A1IH7O6EL7SNBD,2,33,0.003401360544217687
A3DII698XLNK94,2,15,0.003401360544217687
A2OUWIDQGB98QR,2,23,0.003401360544217687
A22B13EJTZKCTM,2,17,0.003401360544217687
A250T95SSJL388,2,21,0.003401360544217687
A1IU7S4HCK1XK0,2,9,0.003401360544217687
ADYBD3WMDGODK,2,15,0.003401360544217687
A1NC9AGZOBI0M1,2,116,0.003401360544217687
A3D6KZT0QG6UKB,2,18,0.003401360544217687
A2AIE9DO5QSVBD,2,127,0.003401360544217687
A32CJY2JXGZJIL,2,6,0.003401360544217687
A3OL1AX1IODBYL,2,44,0.003401360544217687
AEZMYVH0STCB,2,92,0.003401360544217687
A1EHGM5SBLXL1Y,2,34,0.003401360544217687
A3APYWXL54R4R6,2,10,0.003401360544217687
A17USEQCX31NS2,2,80,0.003401360544217687
A38JN189EJK91M,2,56,0.003401360544217687
A3NL83J9TWP6OM,2,137,0.003401360544217687
ACIBQ6BQ6AWEV,2,36,0.003401360544217687
ARD5I31J12UU8,2,41,0.003401360544217687
A339VEXL7C182R,2,2,0.003401360544217687
A1K6AA9Q9XF77P,2,76,0.003401360544217687
A1XC6NAEF7RKZ0,2,97,0.003401360544217687
AYYAIPS6M3HB8,2,39,0.003401360544217687
A2ETOF9ODESJVP,2,94,0.003401360544217687
A3RLNFPRQI45WW,2,2,0.003401360544217687
A26BVUB2YJMGB7,2,16,0.003401360544217687
AJN24TVEGZEI4,2,73,0.003401360544217687
A3PNBDW3Q5AUFM,2,34,0.003401360544217687
AMFA6FJHTMU8U,2,14,0.003401360544217687
A3JUXLB4K9ZXCC,2,20,0.003401360544217687
A2O9HU1K7TCF7B,2,54,0.003401360544217687
A2VV2MISGXFY1O,2,12,0.003401360544217687
A386UNUYDUDSBB,2,8,0.003401360544217687
A1CNQTCRQ35IMM,2,15,0.003401360544217687
A1MJFOR1ABINJ4,2,27,0.003401360544217687
A35CCGJDNXUDY9,2,18,0.003401360544217687
AVWWFK3FZDEL2,2,61,0.003401360544217687
A1XTWXIMUCDGQE,2,77,0.003401360544217687
ARIDN94LOCQFD,2,43,0.003401360544217687
AS6EPVW1IRRP5,2,23,0.003401360544217687
A2XZKGL6DJA03,2,47,0.003401360544217687
A57VAB1GKMBUA,1,32,0.0017006802721088435
A3PRUGJG39KOTM,1,24,0.0017006802721088435
AHD101501WCN1,1,253,0.0017006802721088435
A4SD8F79JBYG2,1,15,0.0017006802721088435
A1G9UEWALDT9JI,1,9,0.0017006802721088435
A2ZBXGLO83U73E,1,37,0.0017006802721088435
A3NH7PYU4AD5GA,1,169,0.0017006802721088435
A3RQ8Z8YWHPCWM,1,41,0.0017006802721088435
A106016KSI0YQ,1,13,0.0017006802721088435
AUTBHG6070SL4,1,20,0.0017006802721088435
A1KVSBMU1R4GVU,1,15,0.0017006802721088435
A30UWBHC4QL4JT,1,143,0.0017006802721088435
A8IPQ1Q1O7YX5,1,115,0.0017006802721088435
A6DU51SS3XGX1,1,103,0.0017006802721088435
AYB4ELCS5AM8P,1,15,0.0017006802721088435
A1D33G7EWFASGN,1,28,0.0017006802721088435
AOKGRSAS5VNS3,1,22,0.0017006802721088435
A318QQ6UFZD7KB,1,7,0.0017006802721088435
A1D36RZWTZM19O,1,21,0.0017006802721088435
A3O2VQENDHCI7B,1,13,0.0017006802721088435
A27SC4VWIQVMCK,1,62,0.0017006802721088435
A1HI9LZCQ7QMG1,1,14,0.0017006802721088435
A2YUZKPLUYQDKV,1,135,0.0017006802721088435
A3MALNCOVF5COP,1,43,0.0017006802721088435
A1R5OE12V2L4XD,1,5,0.0017006802721088435
A1NOBRCN20NGD5,1,52,0.0017006802721088435
A3N8RZSXKN1OR2,1,59,0.0017006802721088435
AGKPTMTR3UX1R,1,43,0.0017006802721088435
A3NBL1TI2M3CW1,1,4,0.0017006802721088435
A1Y87E22UVYCE6,1,32,0.0017006802721088435
A2GEZJHBV92EVR,1,101,0.0017006802721088435
A16GAIJJE39T1S,1,280,0.0017006802721088435
ANUN5B8HYZXEJ,1,134,0.0017006802721088435
ATHTCOG6BB6WK,1,50,0.0017006802721088435
A1D8NU23CMCPDY,1,16,0.0017006802721088435
A1AIDYOXFOIS70,1,13,0.0017006802721088435
A30IQE4G73MT80,1,42,0.0017006802721088435
A5CU1N0KGG7HE,1,14,0.0017006802721088435
A2F725CB64H5U9,1,16,0.0017006802721088435
A2PATWWZAXHQYA,1,95,0.0017006802721088435
ADIW314BDOYM3,1,12,0.0017006802721088435
A373V7IYDCL7GM,1,1,0.0017006802721088435
A20BCG4UBRS8DF,1,82,0.0017006802721088435
A3A7FF87LEVCQ1,1,88,0.0017006802721088435
A2YXRT2XIJIO57,1,354,0.0017006802721088435
ADMNGKVH9KST,1,5,0.0017006802721088435
A1ANF72WHP17C1,1,7,0.0017006802721088435
A2PR6NXG0PA3KY,1,140,0.0017006802721088435
A27HPFTPV9QO0R,1,20,0.0017006802721088435
A1CPZ20JL3M0NE,1,31,0.0017006802721088435
A35DI28HRSEEP6,1,31,0.0017006802721088435
A222QEY6X95GSW,1,42,0.0017006802721088435
A3LWS1L674IYH7,1,278,0.0017006802721088435
AH1GVWGEL3L4O,1,123,0.0017006802721088435
A186ZAYP2L4CDZ,1,20,0.0017006802721088435
A2GSY9DM54Y0HS,1,36,0.0017006802721088435
A4XB148ESOT1B,1,4,0.0017006802721088435
ACEOOCYZRPWF3,1,71,0.0017006802721088435
A2ZOJSCCGQEDXQ,1,18,0.0017006802721088435
A2MEC0T7Q65C7S,1,14,0.0017006802721088435
AMOUCAFH0MKJV,1,114,0.0017006802721088435
A1TZUEPNKS7B5C,1,18,0.0017006802721088435
A1LGTZGH7GMUAQ,1,127,0.0017006802721088435
A3I1J1K5Y8Q7PY,1,88,0.0017006802721088435
A1J482FVR1LR6P,1,100,0.0017006802721088435
A3C2ED485O47L,1,29,0.0017006802721088435
A3PPSZB0W5DZH6,1,5,0.0017006802721088435
A26KHZE0HTS057,1,36,0.0017006802721088435
A2QA5L9WUYVATT,1,33,0.0017006802721088435
A2BOPBF0T2DNA0,1,22,0.0017006802721088435
A1R2U91JOYKEVU,1,13,0.0017006802721088435
AH9YR8JC7H6KK,1,36,0.0017006802721088435
A11TGUW5EABMY3,1,34,0.0017006802721088435
A3TCBK4JXM2GJ0,1,10,0.0017006802721088435
A3CNZ6GGPTM99X,1,33,0.0017006802721088435
A2OJW07GQRNJUT,1,2276,0.0017006802721088435
A27L9UA2CAZSO4,1,42,0.0017006802721088435
A2SPCMHMXS2QSF,1,9,0.0017006802721088435
A2EFCVL5H31A96,1,24,0.0017006802721088435
A2TUPWGZJLZUB7,1,36,0.0017006802721088435
A31WHFXF6T06DR,1,25,0.0017006802721088435
A2GBJQ9THOYDAJ,1,77,0.0017006802721088435
A20KE5YCM3M268,0,0,0.0
AT0THFR2UP72J,0,0,0.0
A26FROIY8HH6UG,0,29,0.0
A19GX2Q0VEQXPA,0,0,0.0
ALU5Z2XDOVMWG,0,0,0.0
A1AN8UQWUE29JM,0,0,0.0
A323BFIMLL0WN9,0,1,0.0
A30H2335OM7RD6,0,55,0.0
A1EEW7AS30AK5Q,0,2,0.0
AUDPS9N488339,0,0,0.0
A2UIXU97JYCPZG,0,26,0.0
A17PY4PKPM717O,0,0,0.0
A1URJWIH9Y1OAG,0,4,0.0
A34L2LCFX9IE7F,0,1,0.0
A2DZZYNNRTC6HI,0,0,0.0
ALZCLPFDB8YUO,0,0,0.0
A1S26JXPQKFVPI,0,33,0.0
A3F9T8J6FJRNY1,0,61,0.0
AV74NYPSKHXBU,0,16,0.0
AFFGYGNO989PD,0,1,0.0
A3LUOKZULKUHMZ,0,0,0.0
A1KQ06BYIZGG4A,0,93,0.0
A1W549YMO11851,0,0,0.0
A8OKDPOESGCGF,0,0,0.0
A1UX0U1W1SEWIB,0,1,0.0
A1IQW99FB0K5FB,0,51,0.0
A2VZIH75IMKB5L,0,48,0.0
A1M17NJK857T8O,0,0,0.0
A3BZFWRT9C4LYC,0,0,0.0
A3LBVHQD4CNORE,0,0,0.0
ADVM3AQBVSV6P,0,0,0.0
A1ZNJFI165CT5M,0,0,0.0
A1V1S3H7TNM0K,0,0,0.0
A33DHHSH1ORE31,0,0,0.0
A5MBM20TB71ER,0,0,0.0
A3GE934KFZ5EZ6,0,126,0.0
A2O69Q4EV9X2KJ,0,1,0.0
A1T7NIO1FJ17AK,0,0,0.0
A2JKLHEII12I5D,0,0,0.0
APAAUOQVIP5S7,0,22,0.0
A9GPEIJ6JS3UE,0,5,0.0
AJTV7VODO7O4R,0,1,0.0
A3BW26ZMEV9R46,0,0,0.0
A2JXRQRXYSJOH7,0,52,0.0
A1GXUKJNI6NPIV,0,57,0.0
A26SV90ILK5BNO,0,0,0.0
AC28VGFJAWLA4,0,0,0.0
AXVXIWJ6IU6KA,0,12,0.0
A1ALYHZ01XMHWJ,0,0,0.0
A0472291UIGF7A2DG8TB,0,0,0.0
A1B434S8OZPKHM,0,60,0.0
AZ0MBG538UL2B,0,0,0.0
AGEIT17HENDIS,0,10,0.0
A35X4B5HJ91PX2,0,7,0.0
AMM0DCN3LREH9,0,0,0.0
A1YNXLEKXJ1B7X,0,0,0.0
A2LI5JHFY9FHJE,0,0,0.0
A1RGTGCP7UG4ZA,0,68,0.0
AW2SGASFXEWT3,0,0,0.0
A2CXD9YRJXKIQZ,0,62,0.0
ATSOXC4GBKEV1,0,23,0.0
A14M95A6BOMMTP,0,13,0.0
A2QZP4V1ZCBWZL,0,0,0.0
ATK1PI2HWROER,0,66,0.0
AW4ASJEI4ZS3R,0,0,0.0
A1GZN4LSKEDYPC,0,0,0.0
A2DOG8I5E1SE46,0,1,0.0
A1B7PARBEYSRO0,0,0,0.0
A1IM8MK8PO5K1R,0,0,0.0
A1MAH7BCD1TSA6,0,0,0.0
AQO3ZTIVXZETF,0,3,0.0
AO6AOWJSCNSVC,0,0,0.0
A2MG5RDEK195A8,0,0,0.0
A1EK76FSO1RYQN,0,0,0.0
A3V3PHM6FIYOJ3,0,0,0.0
A3CC59E8M43DOA,0,0,0.0
A1U45ZC4N2B7XZ,0,0,0.0
A1QERTFR9MTQMU,0,47,0.0
AZL5229PDC2XI,0,0,0.0
AT1UXZSMP6D6V,0,30,0.0
AUCXT9K30SHYF,0,17,0.0
A381SIGKK4DTQA,0,0,0.0
AHVFAES6HE8Z8,0,30,0.0
A1G1K83ZJET745,0,0,0.0
A1C1MJLZATIX33,0,0,0.0
A2BKRD7YZ5DJ4G,0,1,0.0
AM6CO48ZPGEAY,0,0,0.0
A15FC10HB6Q2UA,0,0,0.0
A36USIR4LBNSQ2,0,0,0.0
A3TKGMYU3LFIP3,0,1,0.0
A1FW6ABVYZQZBJ,0,0,0.0
A2IND1WIOYTDYV,0,0,0.0
A2CIIRMK7QK7AD,0,0,0.0
A3RGP16ER24VTD,0,59,0.0
A3KH5Y8LCSFB83,0,0,0.0
A1RMDJP1JKF7QE,0,24,0.0
A1TJRBVECTIB8N,0,1,0.0
A1HCU8WAGUY5EY,0,37,0.0
A30NO560C4XYPA,0,1,0.0
A25KKXUQQ0OLWB,0,4,0.0
A1725TI23A8AZ5,0,62,0.0
A1GUVLJW8WQGI4,0,0,0.0
A1L71OQJ8A3EZ1,0,0,0.0
A3ATAPFSNLF3EY,0,11,0.0
A2I6MHMAZZDCRX,0,13,0.0
A13WOT3RSXKRD5,0,46,0.0
A33HZWSHTYGZJ9,0,0,0.0
A38C4SV5RDPDH6,0,43,0.0
A27AJS71W0R345,0,0,0.0
AIKL4PJ4M35ER,0,4,0.0
AT5MAVOYM48E7,0,0,0.0
A1U195UN4L3VJP,0,0,0.0
A23CTNE0DYZ1ZU,0,0,0.0
A22K6CJNBV3IZ3,0,0,0.0
A11WVZO5WCN081,0,0,0.0
A36AW4VOCT03O7,0,0,0.0
A3JUDZHNL2BBVL,0,37,0.0
A1Z6FEQJ0F3NZI,0,0,0.0
A2EXTRWYKLH6BD,0,0,0.0
A39DTXW2OPZBGO,0,0,0.0
ANKOMLDQCV85Q,0,1,0.0
A3CX33D4SHKN3K,0,0,0.0
A3RAR5ZZGPF3VJ,0,3,0.0
A2W9J3QQYHLX6S,0,7,0.0
A2MJX7RUQQRT03,0,18,0.0
A1AC9S8U66SNMU,0,7,0.0
A2NWPEGG8JFKHL,0,0,0.0
A2HE9ATCGG8BLI,0,52,0.0
A3A6GXILVT9JNW,0,33,0.0
A3VIW430RK8IM2,0,0,0.0
AW55WUSPEROMR,0,0,0.0
A1G37DFO8MQW0M,0,262,0.0
AVPYUIT69WXUG,0,0,0.0
A3TD21DDH4PNYG,0,0,0.0
A19OPKTADXCAVY,0,0,0.0
A2DUDN1JICY8Y9,0,0,0.0
A21HKG5VAM0DNL,0,14,0.0
A1VXL56DT59AZO,0,3,0.0
A7J3ETEJAPE8A,0,0,0.0
AMV254IL1SSEG,0,0,0.0
AXPAIEE0732A9,0,3,0.0
A3ESTWDBNOUJQ7,0,0,0.0
AY5BFN6HJMQKQ,0,0,0.0
AQLXYXZLGVW67,0,0,0.0
A2I48KDGF78K0L,0,0,0.0
A1LGVHHHCGAVTH,0,16,0.0
A30M1GQPGG5N1,0,0,0.0
A23E7Y4SHMGFHO,0,0,0.0
AYXNMXBL8VHER,0,0,0.0
AWLFVCT9128JV,0,1,0.0
A1U6XE0Y7NG9NK,0,0,0.0
A24TM2ZDD5LUBJ,0,0,0.0
A3878YFFEYLFV6,0,23,0.0
A3UT6I5ZZ96FFE,0,0,0.0
A3BM8D5WBUT5ZM,0,0,0.0
A21VWU4YDFHVZH,0,57,0.0
AZSV99SDJC242,0,87,0.0
A25TQOFU1EAJXF,0,0,0.0
A38KVQ00ON5CIM,0,0,0.0
A3C264QL3CESMZ,0,63,0.0
A11DCTGTPS7M0C,0,53,0.0
A1Y62U4FMKFGZG,0,38,0.0
A299MN1952NVRG,0,0,0.0
A24TBYZDEG89EJ,0,0,0.0
A1WOVUKV61FFA6,0,20,0.0
A1R36WZAQG9G8V,0,0,0.0
A2P22MFX5YUFJ9,0,25,0.0
AVC3ZJMQUN2LJ,0,2,0.0
AVW4XRBURFAL5,0,0,0.0
A2Y2JAE9U311AP,0,0,0.0
A384VL2R37VTQU,0,0,0.0
A28XS0EPOD3DLR,0,59,0.0
A39A4L8D1VIVHW,0,0,0.0
A2NK4ZDND1THLC,0,19,0.0
A1PMTYRKXETP57,0,0,0.0
A3TO0P8P7K4D7R,0,1,0.0
AOJAI47I2HV51,0,0,0.0
A1K0F02ZHXCAED,0,54,0.0
A32T2GJNZDJ6PD,0,0,0.0
A3EKC0WMX75TLZ,0,0,0.0
A3BFDEBT5IV4UN,0,19,0.0
AENHM9Y3TUNFW,0,0,0.0
A31660SHX1JRP3,0,1,0.0
A4902TQB4NGRJ,0,59,0.0
A3260GM8VU5712,0,35,0.0
A2UNAPH5IGWQ8K,0,2,0.0
A1FTT1EPZDP3NM,0,0,0.0
A2TLB1YMKS61C6,0,29,0.0
A188YTP98RR32U,0,0,0.0
A2DKHUG1B5HXAF,0,3,0.0
A1J0AKBS9FDXZ0,0,0,0.0
A2Q3PCAY9FSMSU,0,92,0.0
A30BR1LZINP1A0,0,0,0.0
A1H4IPINNKNSMS,0,0,0.0
A17VUWG0UV6Z2R,0,19,0.0
A33ITEJ6T76NC8,0,0,0.0
A3M89KK3D5HVQ6,0,67,0.0
A77K1B31UAQ29,0,21,0.0
A3GYW68SSQJBTS,0,0,0.0
A2PPJN8OKSXMPT,0,24,0.0
A2ASO0V8QP429K,0,0,0.0
A1KJ7F50JQ9Y9A,0,0,0.0
A8A8B561WJ9UK,0,0,0.0
A8AMHZNB0C3AB,0,0,0.0
AXXIBHQCNPO40,0,4,0.0
A2C8M7PS1OAS92,0,0,0.0
AGY3UQL3YNDJU,0,60,0.0
A5T2VYZDQK5AF,0,0,0.0
A1IV0FA04M355F,0,0,0.0
A38Y2SKOAOQQQC,0,0,0.0
A1131RJW1G0SMY,0,0,0.0
A34UTL4AVX80MK,0,102,0.0
A2IXPU8V9L4FRO,0,0,0.0
A3H5YPXENS2AUT,0,0,0.0
A2F7CCPK4QL359,0,33,0.0
AN80LYZ6GSUH0,0,0,0.0
A1OPXAP39POFTJ,0,0,0.0
A2TPJ869QAFQRP,0,0,0.0
A1NJC0PA1II14U,0,0,0.0
A14NCQUQ1XG09W,0,11,0.0
A2HUW01ANSDUS8,0,0,0.0
A1494KGWS9W4LN,0,0,0.0
A3I4V55WHZK2O1,0,10,0.0
A15AWAZEW1U4TA,0,0,0.0
A1DO2VW32RB1SW,0,0,0.0
A1WXFFMHVKL54Z,0,0,0.0
A21SUNWQZXRBIK,0,0,0.0
AIIG6XUI1LM3X,0,0,0.0
A1LIYCSF2MDWFB,0,10,0.0
AWARYREQ71H01,0,0,0.0
A3W4J5AJ7SQZIW,0,52,0.0
A1YKK1XXS7WNQ0,0,0,0.0
A2J5LT34C8TOS1,0,0,0.0
A3UT5797ST8Z64,0,0,0.0
A1VFZ838C5ZEUG,0,0,0.0
A13QR7SKMI5K4K,0,0,0.0
A3EQLH3KZQ40ZC,0,0,0.0
AM5HT8VV3N2UX,0,0,0.0
A3O12PITI5Q7YS,0,0,0.0
AUD0XZDX26H8O,0,6,0.0
A1136PLCDBSLDN,0,0,0.0
A1P0UXAVOGHDY4,0,0,0.0
A1XKUOMGZZG60G,0,0,0.0
A3J1A3LC5PJMOU,0,4,0.0
A3N37GH86TK5U9,0,0,0.0
AQZC15SPOD5AF,0,4,0.0
A1VSHT4FFP768T,0,31,0.0
A1I07KCLHWS2FZ,0,0,0.0
A27DR430PALE36,0,15,0.0
A1SZOH51X8QJYX,0,1,0.0
A2JFHCA39IGRCE,0,0,0.0
A2OEZXR6K6VN8C,0,0,0.0
A2H4R9VGJR8U0,0,0,0.0
A3SVMU34LXHAM9,0,0,0.0
A18E7XI0275QJZ,0,0,0.0
A2IJRG2LLXDPS,0,0,0.0
A2IPD03O56TKL6,0,1,0.0
A1VP0LJPX9DSI4,0,59,0.0
A1U4CC2P1BXYLZ,0,0,0.0
A2ULFYKTQUVZ48,0,0,0.0
A316PEISP38C8O,0,0,0.0
A1Z5FPEF0PIYL,0,0,0.0
A7D9B5H0GJL9X,0,24,0.0
APEIOOD4HOV2Y,0,0,0.0
A359ZF3AWW757X,0,65,0.0
A11FA4C10156L1,0,0,0.0
A21D7L1F40KZ7Q,0,0,0.0
A17ECJXXJ6E7CZ,0,0,0.0
A2Q5GYHV5PMX1J,0,0,0.0
A22SSWHQ12D9TC,0,2,0.0
A3NNSSVXOPVQSQ,0,0,0.0
A14C99ETXP32S0,0,0,0.0
A2A82EHYJIGHNN,0,0,0.0
A1FHZ6X7A5N4F4,0,0,0.0
A3AL9GZ4PSW0ET,0,79,0.0
AMTWD9IOG2A10,0,2,0.0
ACLH5M8MNYGWQ,0,0,0.0
A4RGZIX3FVQ0Y,0,0,0.0
A1368Z1XFDAMBV,0,10,0.0
A2B2PMS69T98FX,0,0,0.0
A1MHUS4KDSR1L2,0,0,0.0
A2KJYS36X1MCV2,0,63,0.0
A3ARYJ5INH453J,0,0,0.0
A3EYDCYTNJZD6Q,0,0,0.0
A1CUQT847I9NHB,0,70,0.0
AF8ELWBQVOH1J,0,0,0.0
A33KBXQ9Z9DJXH,0,0,0.0
AQ46AMUBAVDO2,0,0,0.0
A3TKLYTX5M1O2J,0,0,0.0
AY6VOZIP65WFO,0,59,0.0
A2W1D86HZEENC3,0,0,0.0
A17XR9TZJ8CL7R,0,0,0.0
A142JD481I4PNG,0,0,0.0
A1DLVUJFANNU1Q,0,26,0.0
A29T61TIN113KW,0,0,0.0
A6ES4IBE0IY9Y,0,0,0.0
A1T6KXZKJ8ZUWO,0,1,0.0
A17GK355GDVXCJ,0,59,0.0
A1XBLCQQ0RQNTA,0,0,0.0
A2GKX53TKJ52Q2,0,0,0.0
A3JNCOY4A3MJUG,0,44,0.0
ATMDVKBZYNKND,0,12,0.0
A27HSRN8D7F82T,0,4,0.0
A2JBCBU7MLPGKM,0,0,0.0
A2L29MWPWG6LG4,0,5,0.0
A3A17NDUD9LLX0,0,0,0.0
A2YQSZSRE9QIWA,0,37,0.0
A26BK9QXX6FJAU,0,0,0.0
A1XHK8COWBZ34F,0,5,0.0
AXFJ9MBZ7C48B,0,22,0.0
A2RQG0Y9IYZYH6,0,5,0.0
A7IV7YXO42RIM,0,1,0.0
A2XJC76HTES1FE,0,0,0.0
A2F0KXDG4QK7QQ,0,0,0.0
A3PYAKA7270DI3,0,6,0.0
A3KIOU7MSP7GJ5,0,0,0.0
A3VPZD3OZLXSQ8,0,11,0.0
A3TYGVVETZQSH7,0,0,0.0
A3ENETVM2WJ167,0,2,0.0
A33L82NDMAB07J,0,0,0.0
A9AGAF00QB28K,0,5,0.0
A1OYW08VVPMP3Q,0,24,0.0
AH7SZ916XYJVP,0,2,0.0
AXPATWM9YL2PL,0,0,0.0
ALOZ4MEHBGG1M,0,0,0.0
A1RQYSA4V6MFXY,0,0,0.0
AZDMFHMO1AAKP,0,0,0.0
A2GQVG6F92CG72,0,41,0.0
A1BGXRADCLXVZA,0,3,0.0
A2RGN9SIKVQJNA,0,0,0.0
ASXW7UQXGMNJL,0,2,0.0
A2SYXSQW8S384B,0,0,0.0
A17NF1UULQB6NT,0,0,0.0
A26TBH847LJG20,0,2,0.0
A1QRBZLXHHBYSM,0,37,0.0
A2JOJUVU3VEBY3,0,0,0.0
A2DT5NY1UF5ON9,0,0,0.0
A7XBZRUKL7D6C,0,1,0.0
A2XWWFFNW3PH39,0,0,0.0
A2AAB4Y69I91Y0,0,5,0.0
AJ9LWTS9ZTUT3,0,1,0.0
AD70H102NUYDJ,0,50,0.0
A37E5M22M4HCUC,0,0,0.0
A23FDWTSMUMIHO,0,0,0.0
A3AOCZX8PGI6WB,0,14,0.0
A15M4UPF4MQVUE,0,4,0.0
A10Y5RD8QNMHEZ,0,1,0.0
A1BDGRQ131EBV7,0,0,0.0
A1YHAJ1SYS13H2,0,0,0.0
A3E54FS6NHMM83,0,1,0.0
A8RWR9R61FLKS,0,0,0.0
A1VDC0YZ9CWTKW,0,10,0.0
A3K9R9O0HBVTI0,0,63,0.0
A3V3DG2ILJE70V,0,0,0.0
A1ZZC8M7B7JDA8,0,197,0.0
A2EMZWAXEN7DXH,0,6,0.0
AAZ13L677MJEY,0,0,0.0
ARJFSMKJCWU5V,0,84,0.0
A36PK09SMSOAHW,0,7,0.0
A1Y4DUYV6SYST4,0,3,0.0
A1HQWIXP76UF5M,0,0,0.0
A1S877181V8W5X,0,0,0.0
A2TFTYXZ7AAZWI,0,52,0.0
A38U98YQQSBCAV,0,0,0.0
AGRA1IH8C4NIT,0,1,0.0
A1XND8UPXQ4YY6,0,0,0.0
A1FEAD6OFV2ENX,0,0,0.0
ACUB3TZND6JK9,0,15,0.0
A3O3EOAGDHZY5K,0,5,0.0
A2FTHCGH06O4Y5,0,50,0.0
A3KN3UXP20LY09,0,0,0.0
A47YJLD7ADROU,0,0,0.0
A2MWCJV73YKN7H,0,110,0.0
A1RPEMPXQLYO88,0,0,0.0
A3AG985Z0FQZAZ,0,0,0.0
A19MAIIJ5DVS2K,0,0,0.0
A2YHOAR44KMU7S,0,4,0.0
A394NIFA2ZYBY3,0,0,0.0
A3K37QVJCLI6AQ,0,23,0.0
A32P8KSQOHEKQG,0,1,0.0
ACIEZFQNNI18O,0,0,0.0
A2QYBDHVVSSGU4,0,14,0.0
A1Q1K3GCEGGEYU,0,0,0.0
A1EN4GKH9UKRX0,0,4,0.0
